  1.0000000e-002	  3.0260000e+001	 -1.2289900e+003	
  1.2930000e+001	 -7.1500000e+000	 -1.2200300e+003	
  4.3100000e+000	 -4.2800000e+000	 -1.2192500e+003	
  1.1620000e+001	  6.2200001e+001	 -1.2345100e+003	
 -1.4400000e+000	  2.7379999e+001	 -1.2289000e+003	
  1.5990000e+001	  5.7900002e+001	 -1.2352800e+003	
  1.4250000e+001	  5.6800000e+000	 -1.2090400e+003	
 -1.4510000e+001	  1.4460000e+001	 -1.2335400e+003	
 -1.0060000e+001	  4.3000000e+000	 -1.2216801e+003	
  1.7450001e+001	  5.5029999e+001	 -1.2359100e+003	
  3.0450001e+001	  4.3400000e+000	 -1.2320300e+003	
  1.1460000e+001	  2.2820000e+001	 -1.2155800e+003	
  1.4600000e+000	  4.3430000e+001	 -1.2350900e+003	
 -8.5900000e+000	  1.4300000e+000	 -1.2172900e+003	
  1.2920000e+001	  2.4299999e+001	 -1.2185900e+003	
  2.9000000e+001	  1.0110000e+001	 -1.2319100e+003	
  2.6090000e+001	 -5.7700000e+000	 -1.2313400e+003	
 -4.3200000e+000	  1.7250000e+001	 -1.2260100e+003	
  2.4709999e+001	  2.1719999e+001	 -1.2353000e+003	
 -1.5980000e+001	  1.5920000e+001	 -1.2346801e+003	
  1.8950001e+001	  3.3389999e+001	 -1.2389800e+003	
 -1.3040000e+001	  7.2200000e+000	 -1.2319500e+003	
 -1.4490000e+001	  5.7800000e+000	 -1.2318600e+003	
 -1.5940000e+001	  8.6700000e+000	 -1.2317200e+003	
  7.1600000e+000	  2.4240000e+001	 -1.2153400e+003	
 -7.2100000e+000	 -4.3100000e+000	 -1.2261899e+003	
  8.5500000e+000	  1.8440001e+001	 -1.2088300e+003	
  1.0000000e-002	  1.7059999e+001	 -1.2115400e+003	
  1.1560000e+001	  3.7410000e+001	 -1.2271300e+003	
  1.4400000e+000	 -1.0010000e+001	 -1.2203900e+003	
  2.7480000e+001	  1.0000000e-002	 -1.2286300e+003	
  1.7100000e+001	  8.5200000e+000	 -1.2094900e+003	
  4.3600000e+000	  5.2070000e+001	 -1.2342300e+003	
  1.3080000e+001	  6.0759998e+001	 -1.2346200e+003	
 -5.8200000e+000	  2.9000000e+001	 -1.2373000e+003	
  1.1420000e+001	  1.9900000e+001	 -1.2114700e+003	
  1.0000000e-002	  3.6220001e+001	 -1.2363000e+003	
  1.7270000e+001	  2.0059999e+001	 -1.2218300e+003	
  4.3600000e+000	  4.4810001e+001	 -1.2333400e+003	
 -7.1900000e+000	 -1.4300000e+000	 -1.2232300e+003	
  2.8700000e+000	 -1.4200000e+000	 -1.2160500e+003	
  7.1100000e+000	  7.0800000e+000	 -1.2055200e+003	
  1.0060000e+001	 -1.0010000e+001	 -1.2196200e+003	
  1.5810000e+001	 -1.4300000e+000	 -1.2202700e+003	
 -1.5950000e+001	  1.1560000e+001	 -1.2326400e+003	
  1.8940001e+001	  3.1910000e+001	 -1.2378199e+003	
  7.2600000e+000	  4.9160000e+001	 -1.2335800e+003	
