 -1.8360001e+001	  9.8120003e+001	 -1.1311200e+003	
 -1.6670000e+001	  9.7989998e+001	 -1.1294600e+003	
 -1.4980000e+001	  9.7849998e+001	 -1.1278000e+003	
 -1.8290001e+001	  9.6089996e+001	 -1.1265601e+003	
 -1.6639999e+001	  9.6169998e+001	 -1.1274800e+003	
 -1.4970000e+001	  9.6150002e+001	 -1.1272200e+003	
 -1.3300000e+001	  9.6059998e+001	 -1.1262000e+003	
 -1.1610000e+001	  9.5879997e+001	 -1.1239700e+003	
 -9.9400000e+000	  9.5709999e+001	 -1.1218000e+003	
 -8.2800000e+000	  9.5760002e+001	 -1.1225000e+003	
 -6.6400000e+000	  9.5919998e+001	 -1.1243900e+003	
 -4.9800000e+000	  9.5989998e+001	 -1.1253500e+003	
 -3.3100000e+000	  9.5839996e+001	 -1.1234700e+003	
 -1.6500000e+000	  9.5760002e+001	 -1.1224600e+003	
  1.0000000e-002	  9.5849998e+001	 -1.1235200e+003	
  1.6700000e+000	  9.5980003e+001	 -1.1251200e+003	
 -2.4910000e+001	  9.4309998e+001	 -1.1249399e+003	
 -2.3219999e+001	  9.4180000e+001	 -1.1233900e+003	
 -2.1540001e+001	  9.4099998e+001	 -1.1223000e+003	
 -1.9879999e+001	  9.4099998e+001	 -1.1223101e+003	
 -1.8240000e+001	  9.4169998e+001	 -1.1232600e+003	
 -1.6580000e+001	  9.4150002e+001	 -1.1229500e+003	
 -1.4930000e+001	  9.4220001e+001	 -1.1238700e+003	
 -1.3280000e+001	  9.4300003e+001	 -1.1247800e+003	
 -1.1620000e+001	  9.4260002e+001	 -1.1243800e+003	
 -9.9400000e+000	  9.4150002e+001	 -1.1229200e+003	
 -8.2800000e+000	  9.4019997e+001	 -1.1213600e+003	
 -6.6200000e+000	  9.4050003e+001	 -1.1217300e+003	
 -4.9700000e+000	  9.4190002e+001	 -1.1234800e+003	
 -3.3100000e+000	  9.4199997e+001	 -1.1235900e+003	
 -1.6500000e+000	  9.4110001e+001	 -1.1224301e+003	
  1.0000000e-002	  9.4089996e+001	 -1.1221600e+003	
  1.6600000e+000	  9.4169998e+001	 -1.1231700e+003	
  3.3300000e+000	  9.4290001e+001	 -1.1246500e+003	
  4.9900000e+000	  9.4250000e+001	 -1.1242700e+003	
  8.3300000e+000	  9.4570000e+001	 -1.1282500e+003	
  1.0010000e+001	  9.4620003e+001	 -1.1289100e+003	
  1.1670000e+001	  9.4639999e+001	 -1.1290601e+003	
  1.3340000e+001	  9.4629997e+001	 -1.1289700e+003	
 -3.1690001e+001	  9.3050003e+001	 -1.1300000e+003	
 -2.9980000e+001	  9.2930000e+001	 -1.1284900e+003	
 -2.8290001e+001	  9.2820000e+001	 -1.1271200e+003	
