 -9.3700000e+000	  4.5130001e+001	 -1.0549500e+003	
 -7.8000000e+000	  4.5099998e+001	 -1.0543500e+003	
 -6.2400000e+000	  4.5080002e+001	 -1.0537100e+003	
 -4.6700000e+000	  4.5060001e+001	 -1.0533000e+003	
 -3.1100000e+000	  4.5049999e+001	 -1.0531500e+003	
 -1.5500000e+000	  4.5049999e+001	 -1.0530400e+003	
  1.0000000e-002	  4.5049999e+001	 -1.0530800e+003	
  1.5600000e+000	  4.5060001e+001	 -1.0532900e+003	
  3.1300000e+000	  4.5080002e+001	 -1.0537200e+003	
  4.6900000e+000	  4.5090000e+001	 -1.0540900e+003	
  6.2500000e+000	  4.5110001e+001	 -1.0544900e+003	
  7.8200000e+000	  4.5130001e+001	 -1.0550200e+003	
 -9.3700000e+000	  4.3590000e+001	 -1.0554700e+003	
 -7.8100000e+000	  4.3570000e+001	 -1.0548600e+003	
 -6.2400000e+000	  4.3540001e+001	 -1.0543101e+003	
 -4.6800000e+000	  4.3520000e+001	 -1.0538300e+003	
 -3.1200000e+000	  4.3509998e+001	 -1.0535000e+003	
 -1.5500000e+000	  4.3509998e+001	 -1.0534100e+003	
  1.0000000e-002	  4.3509998e+001	 -1.0534200e+003	
  1.5700000e+000	  4.3520000e+001	 -1.0536700e+003	
  3.1300000e+000	  4.3529999e+001	 -1.0540601e+003	
  4.6900000e+000	  4.3560001e+001	 -1.0546300e+003	
  6.2500000e+000	  4.3570000e+001	 -1.0550100e+003	
  7.8200000e+000	  4.3580002e+001	 -1.0552400e+003	
 -9.3800000e+000	  4.2060001e+001	 -1.0563300e+003	
 -7.8100000e+000	  4.2029999e+001	 -1.0554500e+003	
 -6.2400000e+000	  4.2009998e+001	 -1.0549000e+003	
 -4.6800000e+000	  4.1990002e+001	 -1.0543700e+003	
 -3.1200000e+000	  4.1980000e+001	 -1.0540699e+003	
 -1.5600000e+000	  4.1970001e+001	 -1.0537200e+003	
  1.0000000e-002	  4.1970001e+001	 -1.0539200e+003	
  1.5700000e+000	  4.1980000e+001	 -1.0540500e+003	
  3.1300000e+000	  4.1990002e+001	 -1.0544301e+003	
  4.6900000e+000	  4.2020000e+001	 -1.0551500e+003	
  6.2600000e+000	  4.2040001e+001	 -1.0556200e+003	
  7.8200000e+000	  4.2060001e+001	 -1.0561600e+003	
 -9.3900000e+000	  4.0529999e+001	 -1.0571000e+003	
 -7.8100000e+000	  4.0500000e+001	 -1.0560699e+003	
 -6.2500000e+000	  4.0470001e+001	 -1.0552300e+003	
 -4.6800000e+000	  4.0450001e+001	 -1.0547400e+003	
 -3.1200000e+000	  4.0430000e+001	 -1.0542700e+003	
 -1.5600000e+000	  4.0430000e+001	 -1.0542300e+003	
  1.0000000e-002	  4.0430000e+001	 -1.0543000e+003	
