what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.compatibility,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.compatibility,1279792795906
started,bundle,org.eclipse.mylyn.context.core,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.context.core,1279792795906
started,bundle,org.eclipse.mylyn.context.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.context.ui,1279792795906
started,bundle,org.eclipse.mylyn.monitor.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.monitor.ui,1279792795906
started,bundle,org.eclipse.mylyn.tasks.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.tasks.ui,1279792795906
started,bundle,org.eclipse.mylyn.team.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.team.ui,1279792795906
started,bundle,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui,1279792795906
started,bundle,org.eclipse.team.cvs.core,3.3.101.r34x_20090115,org.eclipse.team.cvs.core,1279792795906
started,bundle,org.eclipse.team.cvs.ui,3.3.100.r34x_20090121,org.eclipse.team.cvs.ui,1279792795906
started,bundle,org.eclipse.ui.views.log,1.0.0.v20080803-1700,org.eclipse.ui.views.log,1279792795906
started,bundle,org.eclipse.wst.common.frameworks,1.1.201.v200811060900,org.eclipse.wst.common.frameworks,1279792795906
started,bundle,org.eclipse.wst.common.project.facet.core,1.3.4.v200810151458,org.eclipse.wst.common.project.facet.core,1279792795906
started,bundle,org.eclipse.wst.web,1.1.206.v200812100430,org.eclipse.wst.web,1279792795906
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.2.v200809031518,org.eclipse.wst.ws.service.policy.ui,1279792795906
started,bundle,org.tigris.subversion.clientadapter,1.5.3,org.tigris.subversion.clientadapter,1279792795906
started,bundle,org.tigris.subversion.subclipse.core,1.4.8,org.tigris.subversion.subclipse.core,1279792795906
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,org.tigris.subversion.subclipse.mylyn,1279792795906
started,bundle,org.tigris.subversion.subclipse.ui,1.4.8,org.tigris.subversion.subclipse.ui,1279792795906
started,bundle,org.aspectj.ajde,1.6.4.20090304172355,org.aspectj.ajde,1279792795906
started,bundle,org.eclipse.ajdt.core,1.6.4.20090313172428,org.eclipse.ajdt.core,1279792795906
started,bundle,org.eclipse.ajdt.ui,1.6.4.20090313172428,org.eclipse.ajdt.ui,1279792795906
started,bundle,org.eclipse.contribution.weaving.jdt,1.6.4.20090313172428,org.eclipse.contribution.weaving.jdt,1279792795906
started,bundle,org.eclipse.equinox.weaving.aspectj,1.0.0.200902241436,org.eclipse.equinox.weaving.aspectj,1279792795906
started,bundle,org.eclipse.epp.usagedata.ui,1.0.1.R200809220400,org.eclipse.epp.usagedata.ui,1279792797953
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1279792799203
