what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1279794283156
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1279794287421
started,bundle,org.eclipse.ecf.filetransfer,2.0.0.v20080611-1715,org.eclipse.ecf.filetransfer,1279794293328
started,bundle,org.eclipse.ecf.provider.filetransfer,2.0.0.v20080611-1715,org.eclipse.ecf.provider.filetransfer,1279794293343
started,bundle,org.eclipse.ecf.identity,2.0.0.v20080611-1715,org.eclipse.ecf.identity,1279794293359
started,bundle,org.eclipse.ecf,2.0.0.v20080611-1715,org.eclipse.ecf,1279794293406
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.1.R34x_v20080808-1156,org.eclipse.equinox.p2.updatesite,1279794298015
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.0.4.v20080930,org.eclipse.equinox.p2.artifact.repository,1279794299375
started,bundle,org.eclipse.equinox.p2.metadata.generator,1.0.4.v20081217,org.eclipse.equinox.p2.metadata.generator,1279794299390
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.0.4.v20081027-2115,org.eclipse.equinox.p2.extensionlocation,1279794303203
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1279795059578
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.1.R34x_v20081029,org.eclipse.equinox.p2.ui.sdk.update,1279795059609
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1279795060437
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1279795063000
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1279795063718
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1279796382015
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1279796388250
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1279797455625
started,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1279797457203
started,bundle,org.eclipse.mylyn.java.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.ui,1279797457578
started,bundle,org.eclipse.mylyn.pde.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.pde.ui,1279797458265
started,bundle,org.eclipse.mylyn.resources.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.resources.ui,1279797458546
started,bundle,org.eclipse.ajdt.mylyn.ui,1.6.4.20090313172428,org.eclipse.ajdt.mylyn.ui,1279797458734
closed,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1279797460234
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,org.eclipse.jst.j2ee.xdoclet.runtime,1279797463906
