what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273921407843
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273921415640
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.export,1273921415656
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273921417875
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273921423578
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.export,1273921423593
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273921424562
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273921447343
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273921449328
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273921455968
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.export,1273921455984
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273921456875
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273921461765
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1273921482500
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1273921495875
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1273921498078
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1273921506484
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1273921515296
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1273921521046
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1273921532187
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1273921533046
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1273921547484
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1273921553593
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1273921554421
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1273921555343
