what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1279208846609
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1279208850281
started,bundle,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui,1279208857609
started,bundle,org.eclipse.jdt.debug,3.4.1.v20081216_r342,org.eclipse.jdt.debug,1279208858906
started,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1279208859453
started,bundle,org.eclipse.wst.server.core,1.1.3.v20090209,org.eclipse.wst.server.core,1279208874609
started,bundle,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui,1279208874656
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1279208874953
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1279208877796
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.RunLast,1279208877828
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1279208880984
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1279208901250
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.export,1279208901281
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1279208904515
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1279208975812
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1279208982000
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1279208989078
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1279208992062
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1279208993312
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1279209029921
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1279209057734
started,bundle,org.eclipse.wst.common.emf,1.1.203.v200811022047,org.eclipse.wst.common.emf,1279209058109
started,bundle,org.eclipse.jst.j2ee.core,1.1.203.v200901221030,org.eclipse.jst.j2ee.core,1279209058109
started,bundle,org.eclipse.jem,2.0.202.v200810282000,org.eclipse.jem,1279209058156
started,bundle,org.eclipse.emf.ecore.xmi,2.4.1.v200902171115,org.eclipse.emf.ecore.xmi,1279209058171
