what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.sse.core,1.1.303.v200901290024,org.eclipse.wst.sse.core,1273918654328
started,bundle,org.eclipse.wst.validation,1.2.6.v200902121900,org.eclipse.wst.validation,1273918654328
started,bundle,org.eclipse.wst.web,1.1.206.v200812100430,org.eclipse.wst.web,1273918654328
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.2.v200809031518,org.eclipse.wst.ws.service.policy.ui,1273918654328
started,bundle,org.eclipse.wst.xml.core,1.1.307.v200812040936,org.eclipse.wst.xml.core,1273918654328
started,bundle,org.tigris.subversion.clientadapter,1.5.3,org.tigris.subversion.clientadapter,1273918654328
started,bundle,org.tigris.subversion.subclipse.core,1.4.8,org.tigris.subversion.subclipse.core,1273918654328
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,org.tigris.subversion.subclipse.mylyn,1273918654328
started,bundle,org.tigris.subversion.subclipse.ui,1.4.8,org.tigris.subversion.subclipse.ui,1273918654328
started,bundle,org.eclipse.equinox.weaving.aspectj,1.0.0.200902241436,org.eclipse.equinox.weaving.aspectj,1273918654328
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273918660343
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1273918661984
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1273918661984
closed,view,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.internal.introview,1273918662031
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273918670296
started,bundle,org.eclipse.debug.core,3.4.1.v20090106_r342,org.eclipse.debug.core,1273918673406
started,bundle,org.eclipse.jdt.launching,3.4.1.v20080729_r341,org.eclipse.jdt.launching,1273918673468
started,bundle,org.eclipse.jst.jee.ui,1.0.104.v200902040818,org.eclipse.jst.jee.ui,1273918701046
started,bundle,org.eclipse.jst.servlet.ui,1.1.203.v200810222000,org.eclipse.jst.servlet.ui,1273918701171
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.203.v200901290400,org.eclipse.jst.j2ee.navigator.ui,1273918701265
started,bundle,org.tigris.subversion.clientadapter.javahl,1.5.6,org.tigris.subversion.clientadapter.javahl,1273918702203
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.5.6,org.tigris.subversion.clientadapter.svnkit,1273918702218
started,bundle,org.eclipse.contribution.weaving.jdt,1.6.4.20090313172428,org.eclipse.contribution.weaving.jdt,1273918704296
started,bundle,org.aspectj.ajde,1.6.4.20090304172355,org.aspectj.ajde,1273918704687
started,bundle,org.eclipse.ajdt.core,1.6.4.20090313172428,org.eclipse.ajdt.core,1273918705109
