what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273932470562
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273932472718
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273932474812
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273932476046
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273932485031
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1273932496328
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1273932497953
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1273932500593
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1273932501375
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1273932501781
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1273932507437
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1273932507781
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273932511781
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273932518078
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.export,1273932518109
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273932518968
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273932726609
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1273932730656
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273932754750
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273932807640
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273932823937
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273932824328
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273932872656
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273932951765
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1273932975515
