what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1273920158375
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.cut,1273920159515
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1273920159984
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1273920172109
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1273920173375
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1273920177281
started,bundle,org.eclipse.mylyn.java.tasks,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.tasks,1273920177421
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273920180750
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273920181437
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273920183843
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273920190921
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.export,1273920190937
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273920192187
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273920213421
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1273920220796
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273920224046
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273920225125
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273920228375
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273920229390
executed,command,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.project.cleanAction,1273920229406
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273920233046
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273920241984
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273920243890
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1273920252812
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.export,1273920252828
